code,description,chapter,chapter_desc,section,section_desc,inclusion_terms,includes,excludes1,excludes2,use_additional_code,code_first,notes,seven_char_note,seven_char_def_extensions,seven_char_def_notes,parent_codes
R57,"Shock, not elsewhere classified",18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",,General symptoms and signs (R50-R69),[],[],"['anaphylactic shock NOS (T78.2)', 'anaphylactic reaction or shock due to adverse food reaction (T78.0-)', 'anaphylactic shock due to adverse effect of correct drug or medicament properly administered (T88.6)', 'anaphylactic shock due to serum (T80.5-)', 'electric shock (T75.4)', 'obstetric shock (O75.1)', 'postprocedural shock (T81.1-)', 'psychic shock (F43.0)', 'shock complicating or following ectopic or molar pregnancy (O00-O07, O08.3)', 'shock due to anesthesia (T88.2)', 'shock due to lightning (T75.01)', 'traumatic shock (T79.4)', 'toxic shock syndrome (A48.3)']",[],[],[],[],[],{},[],[]
R58,"Hemorrhage, not elsewhere classified",18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",,General symptoms and signs (R50-R69),['Hemorrhage NOS'],[],"['hemorrhage included with underlying conditions, such as:', 'acute duodenal ulcer with hemorrhage (K26.0)', 'acute gastritis with bleeding (K29.01)', 'ulcerative enterocolitis with rectal bleeding (K51.01)']",[],[],[],[],[],{},[],[]
R59,Enlarged lymph nodes,18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",,General symptoms and signs (R50-R69),[],['swollen glands'],"['lymphadenitis NOS (I88.9)', 'acute lymphadenitis (L04.-)', 'chronic lymphadenitis (I88.1)', 'mesenteric (acute) (chronic) lymphadenitis (I88.0)']",[],[],[],[],[],{},[],[]
R60,"Edema, not elsewhere classified",18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",,General symptoms and signs (R50-R69),[],[],"['angioneurotic edema (T78.3)', 'ascites (R18.-)', 'cerebral edema (G93.6)', 'cerebral edema due to birth injury (P11.0)', 'edema of larynx (J38.4)', 'edema of nasopharynx (J39.2)', 'edema of pharynx (J39.2)', 'gestational edema (O12.0-)', 'hereditary edema (Q82.0)', 'hydrops fetalis NOS (P83.2)', 'hydrothorax (J94.8)', 'newborn edema (P83.3)', 'pulmonary edema (J81.-)']",[],[],[],[],[],{},[],[]
R61,Generalized hyperhidrosis,18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",,General symptoms and signs (R50-R69),"['Excessive sweating', 'Night sweats', 'Secondary hyperhidrosis']",[],"['focal (primary) (secondary) hyperhidrosis (L74.5-)', ""Frey's syndrome (L74.52)"", 'localized (primary) (secondary) hyperhidrosis (L74.5-)']",[],[],"[', if applicable, menopausal and female climacteric states (N95.1)']",[],[],{},[],[]
R62,Lack of expected normal physiological development in childhood and adults,18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",,General symptoms and signs (R50-R69),[],[],"['delayed puberty (E30.0)', 'gonadal dysgenesis (Q99.1)', 'hypopituitarism (E23.0)']",[],[],[],[],[],{},[],[]
R63,Symptoms and signs concerning food and fluid intake,18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",,General symptoms and signs (R50-R69),[],[],['bulimia NOS (F50.2)'],[],[],[],[],[],{},[],[]
R64,Cachexia,18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",,General symptoms and signs (R50-R69),[],[],"['abnormal weight loss (R63.4)', 'cachexia due to underlying condition (E88.A)', 'nutritional marasmus (E41)']",[],[],[],[],[],{},[],[]
R65,Symptoms and signs specifically associated with systemic inflammation and infection,18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",,General symptoms and signs (R50-R69),[],[],[],[],[],[],[],[],{},[],[]
R68,Other general symptoms and signs,18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",,General symptoms and signs (R50-R69),[],[],[],[],[],[],[],[],{},[],[]
R69,"Illness, unspecified",18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",,General symptoms and signs (R50-R69),['Unknown and unspecified cases of morbidity'],[],[],[],[],[],[],[],{},[],[]
R70,Elevated erythrocyte sedimentation rate and abnormality of plasma viscosity,18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",,"Abnormal findings on examination of blood, without diagnosis (R70-R79)",[],[],[],[],[],[],[],[],{},[],[]
R71,Abnormality of red blood cells,18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",,"Abnormal findings on examination of blood, without diagnosis (R70-R79)",[],[],"['anemias (D50-D64)', 'anemia of premature infant (P61.2)', 'benign (familial) polycythemia (D75.0)', 'congenital anemias (P61.2-P61.4)', 'newborn anemia due to isoimmunization (P55.-)', 'polycythemia neonatorum (P61.1)', 'polycythemia NOS (D75.1)', 'polycythemia vera (D45)', 'secondary polycythemia (D75.1)']",[],[],[],[],[],{},[],[]
R73,Elevated blood glucose level,18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",,"Abnormal findings on examination of blood, without diagnosis (R70-R79)",[],[],"['diabetes mellitus (E08-E13)', 'diabetes mellitus in pregnancy, childbirth and the puerperium (O24.-)', 'neonatal disorders (P70.0-P70.2)', 'postsurgical hypoinsulinemia (E89.1)']",[],[],[],[],[],{},[],[]
R74,Abnormal serum enzyme levels,18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",,"Abnormal findings on examination of blood, without diagnosis (R70-R79)",[],[],[],[],[],[],[],[],{},[],[]
R75,Inconclusive laboratory evidence of human immunodeficiency virus [HIV],18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",,"Abnormal findings on examination of blood, without diagnosis (R70-R79)",['Nonconclusive HIV-test finding in infants'],[],"['asymptomatic human immunodeficiency virus [HIV] infection status (Z21)', 'human immunodeficiency virus [HIV] disease (B20)']",[],[],[],[],[],{},[],[]
R76,Other abnormal immunological findings in serum,18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",,"Abnormal findings on examination of blood, without diagnosis (R70-R79)",[],[],[],[],[],[],[],[],{},[],[]
R77,Other abnormalities of plasma proteins,18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",,"Abnormal findings on examination of blood, without diagnosis (R70-R79)",[],[],['disorders of plasma-protein metabolism (E88.0-)'],[],[],[],[],[],{},[],[]
R78,"Findings of drugs and other substances, not normally found in blood",18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",,"Abnormal findings on examination of blood, without diagnosis (R70-R79)",[],[],[],['mental or behavioral disorders due to psychoactive substance use (F10-F19)'],"['code to identify the any retained foreign body, if applicable (Z18.-)']",[],[],[],{},[],[]
R79,Other abnormal findings of blood chemistry,18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",,"Abnormal findings on examination of blood, without diagnosis (R70-R79)",[],[],"['asymptomatic hyperuricemia (E79.0)', 'hyperglycemia NOS (R73.9)', 'hypoglycemia NOS (E16.2)', 'neonatal hypoglycemia (P70.3-P70.4)', 'specific findings indicating disorder of amino-acid metabolism (E70-E72)', 'specific findings indicating disorder of carbohydrate metabolism (E73-E74)', 'specific findings indicating disorder of lipid metabolism (E75.-)']",[],"['code to identify any retained foreign body, if applicable (Z18.-)']",[],[],[],{},[],[]
R80,Proteinuria,18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",,"Abnormal findings on examination of urine, without diagnosis (R80-R82)",[],[],['gestational proteinuria (O12.1-)'],[],[],[],[],[],{},[],[]
R81,Glycosuria,18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",,"Abnormal findings on examination of urine, without diagnosis (R80-R82)",[],[],['renal glycosuria (E74.818)'],[],[],[],[],[],{},[],[]
R82,Other and unspecified abnormal findings in urine,18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",,"Abnormal findings on examination of urine, without diagnosis (R80-R82)",[],['chromoabnormalities in urine'],[],['hematuria (R31.-)'],"['code to identify any retained foreign body, if applicable (Z18.-)']",[],[],[],{},[],[]
R83,Abnormal findings in cerebrospinal fluid,18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",,"Abnormal findings on examination of other body fluids, substances and tissues, without diagnosis (R83-R89)",[],[],[],[],[],[],[],[],{},[],[]
R84,Abnormal findings in specimens from respiratory organs and thorax,18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",,"Abnormal findings on examination of other body fluids, substances and tissues, without diagnosis (R83-R89)",[],"['abnormal findings in bronchial washings', 'abnormal findings in nasal secretions', 'abnormal findings in pleural fluid', 'abnormal findings in sputum', 'abnormal findings in throat scrapings']",['blood-stained sputum (R04.2)'],[],[],[],[],[],{},[],[]
R85,Abnormal findings in specimens from digestive organs and abdominal cavity,18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",,"Abnormal findings on examination of other body fluids, substances and tissues, without diagnosis (R83-R89)",[],"['abnormal findings in peritoneal fluid', 'abnormal findings in saliva']","['cloudy peritoneal dialysis effluent (R88.0)', 'fecal abnormalities (R19.5)']",[],[],[],[],[],{},[],[]
R86,Abnormal findings in specimens from male genital organs,18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",,"Abnormal findings on examination of other body fluids, substances and tissues, without diagnosis (R83-R89)",[],"['abnormal findings in prostatic secretions', 'abnormal findings in semen, seminal fluid', 'abnormal spermatozoa']","['azoospermia (N46.0-)', 'oligospermia (N46.1-)']",[],[],[],[],[],{},[],[]
R87,Abnormal findings in specimens from female genital organs,18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",,"Abnormal findings on examination of other body fluids, substances and tissues, without diagnosis (R83-R89)",[],"['abnormal findings in secretion and smears from cervix uteri', 'abnormal findings in secretion and smears from vagina', 'abnormal findings in secretion and smears from vulva']",[],[],[],[],[],[],{},[],[]
R88,Abnormal findings in other body fluids and substances,18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",,"Abnormal findings on examination of other body fluids, substances and tissues, without diagnosis (R83-R89)",[],[],[],[],[],[],[],[],{},[],[]
R89,"Abnormal findings in specimens from other organs, systems and tissues",18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",,"Abnormal findings on examination of other body fluids, substances and tissues, without diagnosis (R83-R89)",[],"['abnormal findings in nipple discharge', 'abnormal findings in synovial fluid', 'abnormal findings in wound secretions']",[],[],[],[],[],[],{},[],[]
R90,Abnormal findings on diagnostic imaging of central nervous system,18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",,"Abnormal findings on diagnostic imaging and in function studies, without diagnosis (R90-R94)",[],[],[],[],[],[],[],[],{},[],[]
R91,Abnormal findings on diagnostic imaging of lung,18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",,"Abnormal findings on diagnostic imaging and in function studies, without diagnosis (R90-R94)",[],[],[],[],[],[],[],[],{},[],[]
R92,Abnormal and inconclusive findings on diagnostic imaging of breast,18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",,"Abnormal findings on diagnostic imaging and in function studies, without diagnosis (R90-R94)",[],[],[],[],[],[],[],[],{},[],[]
R93,Abnormal findings on diagnostic imaging of other body structures,18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",,"Abnormal findings on diagnostic imaging and in function studies, without diagnosis (R90-R94)",[],[],[],[],[],[],[],[],{},[],[]
R94,Abnormal results of function studies,18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",,"Abnormal findings on diagnostic imaging and in function studies, without diagnosis (R90-R94)",[],"['abnormal results of radionuclide [radioisotope] uptake studies', 'abnormal results of scintigraphy']",[],[],[],[],[],[],{},[],[]
R97,Abnormal tumor markers,18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",,Abnormal tumor markers (R97),"['Elevated tumor associated antigens [TAA]', 'Elevated tumor specific antigens [TSA]']",[],[],[],[],[],[],[],{},[],[]
R99,Ill-defined and unknown cause of mortality,18,"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)",,Ill-defined and unknown cause of mortality (R99),"['Death (unexplained) NOS', 'Unspecified cause of mortality']",[],[],[],[],[],[],[],{},[],[]
S00,Superficial injury of head,19,"Injury, poisoning and certain other consequences of external causes (S00-T88)",,Injuries to the head (S00-S09),[],[],"['diffuse cerebral contusion (S06.2-)', 'focal cerebral contusion (S06.3-)', 'injury of eye and orbit (S05.-)', 'open wound of head (S01.-)']",[],[],[],[],['The appropriate 7th character is to be added to each code from category S00'],"{'A': 'initial encounter', 'D': 'subsequent encounter', 'S': 'sequela'}",[],[]
S01,Open wound of head,19,"Injury, poisoning and certain other consequences of external causes (S00-T88)",,Injuries to the head (S00-S09),[],[],['open skull fracture (S02.- with 7th character B)'],"['injury of eye and orbit (S05.-)', 'traumatic amputation of part of head (S08.-)']",[],[],[],['The appropriate 7th character is to be added to each code from category S01'],"{'A': 'initial encounter', 'D': 'subsequent encounter', 'S': 'sequela'}",[],[]
S02,Fracture of skull and facial bones,19,"Injury, poisoning and certain other consequences of external causes (S00-T88)",,Injuries to the head (S00-S09),[],[],[],[],[],[],['A fracture not indicated as open or closed should be coded to closed'],['The appropriate 7th character is to be added to each code from category S02'],"{'A': 'initial encounter for closed fracture', 'B': 'initial encounter for open fracture', 'D': 'subsequent encounter for fracture with routine healing', 'G': 'subsequent encounter for fracture with delayed healing', 'K': 'subsequent encounter for fracture with nonunion', 'S': 'sequela'}",[],[]
